ID:102742,17212
ID:467786,5073
ID:537165,13277
ID:636579,11869
ID:946992,5550
ID:682750,4674
ID:828100,13111
ID:319113,11617
ID:611956,14110
ID:392980,9353
ID:845011,7804
ID:708056,1124
ID:755248,3998
ID:999593,13807
ID:350544,16317
ID:780363,5315
ID:457305,6546
ID:408127,16707
ID:445437,7297
ID:287365,11177
ID:701409,6758
ID:819514,14450
ID:589593,13588
ID:939115,12866
ID:830183,10604
ID:256110,12944
ID:827543,10587
ID:555163,14157
ID:404331,15498
ID:535395,14098
ID:968477,15014
ID:654742,13069
ID:179448,12996
ID:562224,8329
ID:137168,12522
ID:346543,18405
ID:939255,13031
ID:858852,2232
ID:240118,12152
ID:390323,3894
ID:980170,3896
ID:917687,7391
ID:962152,10176
ID:534119,10910
ID:471327,6693
ID:580961,7288
ID:622778,7850
ID:462136,-468
ID:941499,11545
ID:764687,16358
ID:109627,1124
ID:124553,3953
ID:933529,8447
ID:639289,21389
ID:664819,9634
ID:346124,10879
ID:888265,10352
ID:884507,18491
ID:981461,17510
ID:578531,8886
ID:298119,13418
ID:182314,16164
ID:329768,17244
ID:751844,15556
ID:869592,12982
ID:647683,12600
ID:684162,8459
ID:823394,9320
ID:651598,8651
ID:444121,9530
ID:141152,1538
ID:785116,7441
ID:842826,14198
ID:756491,15258
ID:966870,19223
ID:497166,10505
ID:249587,11542
ID:701831,15592
ID:560235,21290
ID:935331,5748
ID:862245,13038
ID:808264,10203
ID:547771,9696
ID:200704,5715
ID:639272,8696
ID:594730,4275
ID:268250,203
ID:495201,3964
ID:588677,4546
ID:763675,8696
ID:137583,9923
ID:274636,14205
ID:314193,10279
ID:597176,13465
ID:202009,15166
ID:995977,9985
ID:697257,5507
ID:510865,5534
ID:210846,1710
ID:223938,11505
ID:358824,14708
ID:594502,12568
ID:341722,5653
ID:599087,1733
ID:122658,6087
ID:110127,11279
ID:408610,6395
ID:410023,6251
ID:437633,9013
ID:679552,15766
ID:363822,15962
ID:149820,4080
ID:134403,13628
ID:946685,17776
ID:102216,10737
ID:980306,9536
ID:349410,19044
ID:927304,8760
ID:871046,9744
ID:764337,14224
ID:107567,9713
ID:184342,16573
ID:230576,15970
ID:771049,4213
ID:197995,16956
ID:800793,6928
ID:441052,6859
ID:907659,17309
ID:396641,10625
ID:782603,11822
ID:577874,8704
ID:213860,7699
ID:931493,6437
ID:998189,19146
ID:756719,7152
ID:134661,16281
ID:108142,6804
ID:216840,5170
ID:827347,17618
ID:145212,7262
ID:481067,13112
ID:234521,9161
ID:461121,14247
ID:723146,11772
ID:234232,13177
ID:346175,931
ID:393897,6049
ID:369745,9503
ID:671955,19848
ID:820184,14630
ID:745500,16698
ID:974688,7340
ID:368524,14693
ID:237922,4578
ID:170322,9899
ID:317572,-1810
ID:917944,7991
ID:940232,12308
ID:478533,12811
ID:130760,7114
ID:300367,11610
ID:912145,3101
ID:259970,6798
ID:646415,4500
ID:977091,8220
ID:819200,15502
ID:923688,8769
ID:461809,3976
ID:928901,12053
ID:440819,12979
ID:988100,994
ID:339153,14292
ID:757742,9420
ID:795579,15682
ID:162323,12741
ID:867523,6684
ID:491415,8012
ID:380931,10886
ID:329791,7952
ID:966265,9816
ID:871553,11814
ID:995654,8599
ID:741669,8339
ID:717541,21542
ID:552090,22251
ID:488822,11145
ID:393308,13031
ID:882833,16598
ID:973849,14453
ID:949601,10239
ID:535287,19959
ID:823885,12098
ID:685911,18856
ID:508263,8540
ID:821874,12928
ID:114227,11504
ID:603072,6083
ID:515726,9600
ID:824192,9285
ID:815949,8958
ID:639100,14607
ID:436279,8369
ID:360434,18073
ID:367942,6001
ID:490875,2284
ID:180290,4123
ID:820948,11416
ID:818549,7917
ID:133649,14290
ID:156533,8975
ID:989086,10524
ID:782196,7723
ID:875179,3407
ID:206454,2468
ID:293727,8754
ID:120764,7553
ID:508920,-4887
ID:799283,9650
ID:957979,17463
ID:603600,10037
ID:143771,15056
ID:347417,11945
ID:121651,10454
ID:427598,14436
ID:398649,2995
ID:220964,6011
ID:842241,15035
ID:181844,19180
ID:750027,8810
ID:203845,11758
ID:426593,15581
ID:250657,4026
ID:411013,12874
ID:265909,5643
ID:887069,5598
ID:389162,7215
ID:505965,10646
ID:240385,13708
ID:368188,7991
ID:538147,18557
ID:591550,10023
ID:566751,16761
ID:909065,4243
ID:338517,11705
ID:947086,13951
ID:692498,8324
ID:677284,9342
ID:970789,14920
ID:881151,5675
ID:407248,15314
ID:213671,6204
ID:544944,7458
ID:532756,17828
ID:882633,7984
ID:273606,15379
ID:515458,3578
ID:284247,11015
ID:424918,3558
ID:936560,12443
ID:954142,11545
ID:613016,8673
ID:749213,7669
ID:166094,5853
ID:852904,10355
ID:816832,16539
ID:646770,8728
ID:459856,8424
ID:809225,12289
ID:578640,13899
ID:549165,12238
ID:105574,14006
ID:102505,20753
ID:812663,6154
ID:425406,3137
ID:483143,12524
ID:740133,8245
ID:334010,9863
ID:440091,2274
ID:765513,11591
ID:780576,8399
ID:774028,5849
ID:175801,15170
ID:257756,11190
ID:460034,9557
ID:117014,9371
ID:594374,14057
ID:718755,4903
ID:656427,8035
ID:855307,4762
ID:544594,3240
ID:576564,17755
ID:761939,12725
ID:389946,10140
ID:697963,11185
ID:265581,11348
ID:964190,16444
ID:566475,17559
ID:235567,15090
ID:833732,8956
ID:939070,14060
ID:772061,11884
ID:553846,5526
ID:308594,14190
ID:670453,11448
ID:980707,10690
ID:140290,10272
ID:196205,21417
ID:885766,12423
ID:752940,7129
ID:464331,12843
ID:379752,13241
ID:635021,12011
ID:119895,4150
ID:349018,10559
ID:862788,6345
ID:218446,3784
ID:655153,5414
ID:766731,13029
ID:872436,5739
ID:450328,16932
ID:589741,16457
ID:592587,14419
ID:672154,12360
ID:848355,12706
ID:888880,6090
ID:745592,10629
ID:491465,8173
ID:644460,10795
ID:584788,10532
ID:958199,17555
ID:748460,12011
ID:143640,2276
ID:237895,13434
ID:854160,14991
ID:833629,9637
ID:169482,15236
ID:776311,4664
ID:850912,6128
ID:678704,8417
ID:236722,13932
ID:246531,9070
ID:619743,12266
ID:517371,11122
ID:306428,6737
ID:681508,12330
ID:552269,6377
ID:645487,3640
ID:719858,9268
ID:593597,8674
ID:646414,6955
ID:397929,9156
ID:567767,9354
ID:169710,10357
ID:755806,4343
ID:860949,21484
ID:161839,-41
ID:327442,7647
ID:518675,12900
ID:643278,6136
ID:156555,17928
ID:220880,10568
ID:596419,12079
ID:506663,324
ID:310590,4991
ID:405388,6041
ID:214341,3288
ID:239777,3352
ID:947590,7735
ID:979819,15027
ID:709101,16018
ID:329750,12143
ID:989174,11120
ID:986748,11213
ID:848061,16573
ID:886550,13227
ID:863602,4918
ID:820006,12341
ID:455482,11807
ID:194543,4716
ID:338655,-2586
ID:766970,14219
ID:664655,12903
ID:238283,4992
ID:164431,14623
ID:341430,-1576
ID:799767,19546
ID:408216,6622
ID:148898,8009
ID:135676,21352
ID:600085,10205
ID:328862,6095
ID:201264,5469
ID:256190,9106
ID:372274,10340
ID:441078,10743
ID:812746,11957
ID:902217,475
ID:496474,8901
ID:980427,17757
ID:919052,13671
ID:440457,6118
ID:909541,10312
ID:919053,11882
ID:728152,10065
ID:432516,15069
ID:109796,13407
ID:636126,17317
ID:135461,16841
ID:800025,3780
ID:479946,11092
ID:328766,4113
ID:680430,8835
ID:601486,4327
ID:480189,12808
ID:263992,7441
ID:728002,10627
ID:892813,12729
ID:162346,215
ID:737156,8868
ID:657844,7963
ID:909559,7249
ID:341487,11001
ID:435400,13165
ID:555716,9861
ID:553252,-5089
ID:264502,7711
ID:853867,8655
ID:380101,1671
ID:587641,12765
ID:744860,10132
ID:940451,8871
ID:149553,8721
ID:693297,13149
ID:358704,18974
ID:672822,11280
ID:854255,20199
ID:185364,5648
ID:244470,550
ID:840228,14466
ID:315674,17232
ID:739574,13743
ID:344065,7343
ID:578988,6355
ID:697975,5576
ID:415005,11762
ID:497871,14748
ID:302393,10607
ID:322959,12758
ID:399750,2282
ID:161173,15280
ID:564066,7371
ID:587365,9524
ID:461783,11971
ID:448506,14984
ID:967107,19588
ID:523098,14549
ID:880614,13727
ID:203065,10736
ID:457170,9628
ID:118292,8227
ID:592962,12284
ID:682781,22676
ID:190009,9835
ID:347828,5781
ID:619618,13132
ID:663176,10734
ID:555074,15317
ID:402013,8997
ID:381212,11722
ID:752928,2999
ID:142141,13094
ID:699669,-2907
ID:502213,71
ID:616994,20885
ID:540233,16474
ID:990177,16945
ID:310260,10509
ID:738839,11454
ID:470499,9300
ID:676093,9468
ID:376731,7406
ID:436965,9622
ID:468026,5646
ID:400540,9993
ID:894684,8576
ID:308056,8746
ID:632059,2987
ID:237911,9124
ID:200590,3670
ID:610944,11552
ID:204329,-1554
ID:884117,3568
ID:381963,7463
ID:439589,11001
ID:650700,9285
ID:104056,7414
ID:539635,5123
ID:345296,9516
ID:384322,9132
ID:468661,6447
ID:738359,9813
ID:629708,1057
ID:870139,9174
ID:975873,14712
ID:228158,13201
ID:654872,19309
ID:108175,14763
ID:452415,17451
ID:802131,12765
ID:976572,7134
ID:503057,17013
ID:135133,15723
ID:133282,20107
ID:445804,9255
ID:492132,3080
ID:341585,10904
ID:477590,12705
ID:605581,12263
ID:792029,3575
ID:905003,8796
ID:147671,15619
ID:676586,21629
ID:812591,16594
ID:902537,6086
ID:624984,-552
ID:289530,4336
ID:952579,17288
ID:537573,6083
ID:548328,11432
ID:929116,12367
ID:447417,-192
ID:874971,12261
ID:767091,4579
ID:673152,4216
ID:465982,4464
ID:954660,-377
ID:292069,5453
ID:157673,3432
ID:122256,8470
ID:107339,10645
ID:961320,7404
ID:105137,8647
ID:723363,7994
ID:558544,4969
ID:146688,6114
ID:397694,13764
ID:697309,4427
ID:868567,14356
ID:523342,5631
ID:390704,7964
ID:404586,13287
ID:867335,13582
ID:205602,4997
ID:982946,5844
ID:769273,10612
ID:948033,8353
ID:636387,-2268
ID:100685,5987
ID:251663,8308
ID:244057,20302
ID:766812,4501
ID:540291,16372
ID:185445,7528
ID:113941,12270
ID:527004,20935
ID:849399,3361
ID:387288,13123
ID:429447,8832
ID:419438,5107
ID:719238,5536
ID:317717,15912
ID:767912,3586
ID:715496,8000
ID:657563,18193
ID:667536,14862
ID:694113,10898
ID:808259,1866
ID:325481,13190
ID:354361,15483
ID:923015,11967
ID:585709,10392
ID:184732,14880
ID:330762,8198
ID:817045,10259
ID:400258,17619
ID:102586,15963
ID:636885,3114
ID:871924,7757
ID:209175,9186
ID:326589,10650
ID:233256,15153
ID:656525,-3351
ID:397632,18723
ID:911752,5182
ID:620491,5449
ID:479962,13444
ID:653029,18017
ID:584270,9718
ID:293689,3893
ID:403867,19584
ID:246758,13253
ID:748153,9834
ID:230084,13998
ID:128477,17725
ID:410182,3805
ID:438344,-278
ID:681005,7433
ID:590033,7950
ID:114646,14867
ID:373909,15919
ID:464897,15000
ID:114006,10503
ID:428648,9706
ID:925527,12635
ID:824480,13617
ID:249344,7444
ID:901828,11013
ID:599038,15377
ID:778883,7697
ID:206862,9765
ID:798461,-673
ID:812970,5991
ID:595510,17394
ID:191177,11438
ID:922316,17191
ID:452875,11398
ID:232666,10473
ID:399933,8418
ID:733154,7376
ID:401957,18198
ID:787991,10061
ID:633579,-453
ID:866018,13608
ID:909405,2178
ID:403958,12101
ID:237364,11853
ID:161491,12262
ID:144319,19642
ID:934240,12396
ID:457353,3910
ID:313521,9510
ID:454704,6495
ID:675760,10798
ID:860601,14197
ID:351297,11945
ID:337865,8680
ID:475273,8062
ID:250587,11648
ID:862779,8982
ID:923398,11716
ID:445884,11732
ID:180156,7241
ID:287264,16532
ID:848765,6359
ID:294907,8107
ID:374922,10167
ID:823001,17303
ID:308379,18333
ID:967390,8856
ID:748018,18189
ID:551173,14726
ID:670710,17277
ID:388337,149
ID:569134,16740
ID:202133,10489
ID:664405,10806
ID:809011,15700
ID:285925,7686
ID:865312,10993
ID:800514,11599
ID:521541,13130
ID:289478,15626
ID:470291,670
ID:687795,1299
ID:881510,4735
ID:387540,14407
ID:119149,6579
ID:502256,14946
ID:168029,11644
ID:196878,16969
ID:273530,13035
ID:794882,7872
ID:178318,6495
ID:236061,7490
ID:663124,7408
ID:537220,18214
ID:171869,12300
ID:303518,12959
ID:379698,20222
ID:802504,8497
ID:848019,21330
ID:626073,16957
ID:154522,4248
ID:840199,5890
ID:625901,5385
ID:980242,6937
ID:461215,15737
ID:467135,9389
ID:398190,2533
ID:685041,18132
ID:412500,10175
ID:262600,16431
ID:384795,3334
ID:380820,9292
ID:882249,14898
ID:920400,7421
ID:775505,11989
ID:492523,-1716
ID:671390,8764
ID:415298,5621
ID:840260,7796
ID:869346,4120
ID:997307,5781
ID:435653,8676
ID:827144,12989
ID:914288,13703
ID:671208,6455
ID:726642,8991
ID:969214,-1368
ID:709525,5929
ID:883582,2605
ID:720675,5109
ID:931114,19679
ID:184326,14419
ID:687250,17511
ID:389427,17384
ID:569414,7998
ID:225966,13710
ID:138643,6183
ID:974720,7298
ID:691963,13249
ID:515461,7505
ID:536931,11718
ID:622395,17610
ID:298570,9008
ID:600221,8720
ID:852885,9008
ID:399977,10183
ID:790571,18120
ID:304195,218
ID:130842,7368
ID:111578,14381
ID:396929,6020
ID:620368,15830
ID:990726,17776
ID:641918,11870
ID:964441,12181
ID:333497,1746
ID:290604,5471
ID:133632,-2988
ID:937538,9720
ID:815184,8892
ID:831707,13807
ID:976682,8567
ID:913650,14267
ID:369386,9356
ID:364359,17781
ID:128405,19260
ID:692184,14417
ID:333985,-165
ID:210317,9622
ID:323248,11455
ID:739490,20118
ID:401046,1340
ID:557112,19121
ID:528209,3130
ID:695151,11267
ID:850163,10645
ID:243118,18637
ID:658394,3000
ID:498094,7656
ID:252924,15821
ID:360620,5910
ID:738043,8545
ID:808663,15474
ID:369835,14742
ID:435986,3421
ID:531376,10757
ID:928939,13663
ID:907894,6958
ID:441144,11001
ID:266949,10403
ID:529010,5905
ID:504264,5887
ID:509348,12518
ID:628755,5080
ID:598439,17661
ID:995752,13521
ID:716179,15226
ID:358344,11099
ID:886105,18413
ID:381805,24834
ID:338721,13526
ID:656503,4898
ID:605746,17032
ID:160929,9370
ID:984829,6104
ID:251753,3530
ID:486949,12411
ID:494921,11343
ID:884276,9293
ID:396164,6758
ID:618581,13528
ID:683559,1088
ID:467330,11985
ID:604899,14820
ID:296999,13825
ID:523745,11983
ID:593222,10026
ID:308316,6822
ID:761638,4828
ID:509167,9000
ID:605652,15525
ID:733180,11213
ID:479258,14867
ID:192419,9723
ID:987891,4859
ID:790296,2857
ID:157735,10069
ID:488399,9490
ID:387126,13431
ID:982016,21454
ID:743564,4107
ID:915473,14198
ID:812421,13694
ID:136043,7624
ID:530389,4030
ID:991293,12815
ID:894964,464
ID:837580,17081
ID:818563,12246
ID:253440,5122
ID:861376,10869
ID:966903,13234
ID:412920,17695
ID:883540,11993
ID:672357,4132
ID:979937,17436
ID:868142,8180
ID:259450,18717
ID:155164,9935
ID:913515,7563
ID:570982,12152
ID:648333,12944
ID:647508,9630
ID:362749,9060
ID:723939,7595
ID:766784,9454
ID:398937,9350
ID:795172,9576
ID:954672,21937
ID:129558,17913
ID:920589,11977
ID:460987,13743
ID:560213,3530
ID:620763,15674
ID:163768,6483
ID:123853,11185
ID:910419,11530
ID:500567,15784
ID:183208,7169
ID:720331,5949
ID:864584,8471
ID:959108,5565
ID:472565,12773
ID:581191,-729
ID:574669,5507
ID:847049,9023
ID:380834,7649
ID:806997,9569
ID:322170,4866
ID:505121,16499
ID:783177,6348
ID:402127,3107
ID:844593,14017
ID:920851,10126
ID:920226,13955
ID:592141,16425
ID:932978,7074
ID:211939,10936
ID:662859,5450
ID:852830,6909
ID:550155,15610
ID:501014,7345
ID:175947,12466
ID:321719,10018
ID:882206,10810
ID:173046,13113
ID:624494,8621
ID:560293,10975
ID:810752,16852
ID:613842,12235
ID:143087,9528
ID:846108,5590
ID:824481,12041
ID:405583,8938
ID:512003,2693
ID:132712,9124
ID:960770,9626
ID:215515,7671
ID:734245,4489
ID:440802,10502
ID:671669,515
ID:746807,13295
ID:204544,15367
ID:580137,15774
ID:994671,1128
ID:524263,7138
ID:546965,18280
ID:938025,5285
ID:820280,9243
ID:303670,8399
ID:963033,9768
ID:582881,18597
ID:605980,3354
ID:972310,14427
ID:877618,12047
ID:951157,16087
ID:809383,9029
ID:672949,6914
ID:786073,16144
ID:631024,5972
ID:142661,10647
ID:860099,13654
ID:764321,3967
ID:687409,13590
ID:361364,5624
ID:538244,16137
ID:841240,23467
ID:219986,23083
ID:628547,9070
ID:468293,16314
ID:903969,12529
ID:217093,9779
ID:598621,7495
ID:181645,14859
ID:882783,17729
ID:477863,5412
ID:207787,11111
ID:758647,809
ID:518346,6645
ID:298464,6961
ID:545735,10298
ID:840193,12163
ID:548827,12374
ID:995845,16691
ID:417214,10749
ID:683976,12592
ID:272433,-495
ID:150458,8181
ID:916779,16146
ID:130497,8948
ID:113875,10235
ID:891487,3248
ID:326765,1519
ID:903701,11658
ID:180435,10201
ID:379532,11363
ID:837069,15172
ID:529596,3039
ID:232512,12717
ID:339260,15258
ID:596313,12008
ID:289973,4461
ID:503474,-926
ID:725377,7777
ID:948331,8851
ID:182868,7183
ID:873209,8989
ID:628032,13449
ID:290994,12488
ID:957871,17343
ID:567228,9170
ID:245222,12785
ID:644639,1548
ID:645626,5960
ID:827308,15833
ID:996810,5288
ID:596427,13573
ID:199591,10296
ID:917321,11654
ID:716588,15102
ID:301916,8013
ID:557145,16119
ID:992179,9781
ID:321691,8550
ID:129778,1894
ID:157084,7161
ID:975073,11379
ID:896747,6494
ID:289742,13809
ID:594203,11130
ID:795084,9166
ID:975964,12676
ID:504381,2498
ID:232503,1004
ID:514652,14638
ID:393252,8881
ID:926000,10439
ID:735295,13464
ID:416950,9117
ID:757664,12074
ID:441539,1170
ID:440952,7530
ID:201998,17143
ID:506762,3754
ID:153790,15261
ID:993089,10401
ID:144002,14009
ID:919549,8231
ID:663019,10323
ID:839342,22924
ID:178953,8929
ID:684483,7505
ID:888680,10427
ID:388914,1194
ID:798960,12515
ID:564097,9619
ID:742657,15033
ID:961698,8104
ID:568226,15335
ID:789794,8284
ID:816209,16482
ID:471693,8842
ID:506564,4685
ID:161252,11037
ID:135505,8795
ID:655349,-3869
ID:261826,12637
ID:886795,9215
ID:717502,5795
ID:410281,26188
ID:805598,11059
ID:566328,12296
ID:297264,11819
ID:285895,14054
ID:923507,6151
ID:629852,-4008
ID:631773,15150
ID:694087,12008
ID:929897,12742
ID:689956,17596
ID:215343,13601
ID:706363,14080
ID:569642,7738
ID:830214,4266
ID:945118,9377
ID:848764,19785
ID:685834,7319
ID:851466,13541
ID:467000,13611
ID:204669,13997
ID:370946,13581
ID:204541,8824
ID:274196,14272
ID:454020,8128
ID:786655,12659
ID:986188,18982
ID:356534,8979
ID:702353,2595
ID:997311,6477
ID:852813,12238
ID:286911,11771
ID:576925,8139
ID:892598,6254
ID:231866,13157
ID:355599,1693
ID:959928,14172
ID:793791,11108
ID:230867,18378
ID:378233,23142
ID:167363,6477
ID:181617,14160
ID:360355,8605
ID:653405,18014
ID:189759,23928
ID:185233,12621
ID:880728,12333
ID:434553,11332
ID:445720,6410
ID:576781,7409
ID:750842,5433
ID:336309,17702
ID:876726,5938
ID:147613,11878
ID:309111,8406
ID:537115,7626
ID:534052,5804
ID:415504,6354
ID:957529,11885
ID:455900,10930
ID:662573,12506
ID:550102,11857
ID:929324,765
ID:871637,7859
ID:872556,18295
ID:947681,18497
ID:102403,12114
ID:740490,8465
ID:966116,10933
ID:673137,9811
ID:114973,10553
ID:128473,13210
ID:738946,5530
ID:765490,16695
ID:692381,-3484
ID:982894,13561
ID:330120,11095
ID:748521,16243
ID:777597,12434
ID:616169,6933
ID:598186,4595
ID:534374,11904
ID:712163,8568
ID:834669,2856
ID:514892,10748
ID:714261,12879
ID:737232,3704
ID:982870,1672
ID:926277,8470
ID:850487,14572
ID:542755,2029
ID:448222,4982
ID:779523,11524
ID:750098,717
ID:939665,5619
ID:878241,7670
ID:632608,5579
ID:439663,7149
ID:471262,803
ID:222117,10436
ID:605668,15337
ID:914421,11550
ID:141859,10288
ID:204640,12692
ID:353361,8024
ID:220299,7548
ID:167007,12512
ID:378082,6194
ID:821865,5838
ID:714185,1122
ID:815063,341
ID:226851,6104
ID:272307,17596
ID:608957,15572
ID:456597,6886
ID:421846,13552
ID:477903,4961
ID:460498,7800
ID:810154,9718
ID:907868,14235
ID:118145,11625
ID:855496,12687
ID:692552,14143
ID:923698,3793
ID:521075,7784
ID:473113,3766
ID:445075,18810
ID:876900,12014
ID:237648,9503
ID:990966,1430
ID:318273,5913
ID:245271,6074
ID:948830,16032
ID:141019,10085
ID:447861,2436
ID:806294,12006
ID:689328,4516
ID:276646,11042
ID:523311,2109
ID:701230,7218
ID:896828,15481
ID:215504,9610
ID:846805,5807
ID:268036,6872
ID:640857,8758
ID:326707,5012
ID:337284,5327
ID:768916,14167
ID:297423,19759
ID:295007,9140
ID:553844,4565
ID:331083,3620
ID:627371,13699
ID:386606,14730
ID:571531,9504
ID:578669,20564
ID:670237,3874
ID:430875,8585
ID:949206,7269
ID:211240,14399
ID:621303,9824
ID:915396,7220
ID:677089,18905
ID:656113,9457
ID:524117,10321
ID:564185,14590
ID:341471,7257
ID:818672,12827
ID:811118,11887
ID:413217,10427
ID:553784,-779
ID:752324,8980
ID:315828,1292
ID:494358,3430
ID:311254,18472
ID:250550,-1650
ID:514889,4002
ID:378311,8277
ID:628903,7365
ID:438892,3390
ID:483125,10448
ID:109886,11224
ID:472738,15104
ID:995513,9898
ID:209561,3943
ID:171409,5682
ID:769741,6392
ID:424988,10902
ID:800078,8215
ID:397059,8873
ID:246128,9941
ID:880154,11573
ID:789334,10744
ID:893258,16176
ID:406087,8297
ID:432510,2552
ID:750969,3012
ID:746557,11437
ID:907766,13975
ID:778632,12311
ID:812274,16365
ID:107575,12990
ID:185860,20331
ID:281637,12642
ID:634530,10901
ID:146664,11126
ID:626370,14465
ID:684476,10781
ID:764492,15503
ID:885389,8171
ID:637387,19539
ID:998904,13287
ID:296579,13571
ID:851582,18382
ID:931248,9504
ID:556742,15072
ID:487750,6158
ID:417189,11380
ID:753089,12272
ID:589996,2235
ID:795407,11545
ID:343729,14896
ID:384997,7362
ID:868901,8993
ID:683797,10841
ID:116510,16376
ID:125170,12037
ID:236134,5043
ID:429030,6831
ID:963332,8019
ID:999198,9252
ID:381863,6569
ID:869655,6580
ID:506581,9507
ID:796667,4525
ID:262723,13221
ID:441082,7530
ID:144374,-128
ID:147677,998
ID:792412,8138
ID:402229,19489
ID:637485,22174
ID:463254,10856
ID:835568,13165
ID:472994,6859
ID:811444,4027
ID:865161,7295
ID:937379,10600
ID:655516,14063
ID:581508,8210
ID:788199,13056
ID:257388,19128
ID:436080,18392
ID:392671,11768
ID:126861,4246
ID:466788,11126
ID:497020,15083
ID:544553,7525
ID:700856,22206
ID:343403,7736
ID:999643,12766
ID:170503,5168
ID:343909,14151
ID:765208,15866
ID:979826,14644
ID:751633,16736
ID:883660,3064
ID:724600,13293
ID:813393,17233
ID:815178,-2951
ID:515177,8181
ID:760418,12602
ID:836415,13743
ID:499422,7211
ID:395547,12910
ID:636678,-491
ID:878440,17385
ID:975157,12391
ID:708819,8924
ID:413551,10517
ID:520581,13307
ID:849711,11143
ID:746579,12745
ID:484769,3468
ID:516584,9823
ID:988237,7488
ID:757967,12939
ID:830501,5882
ID:843144,10770
ID:415515,6028
ID:858828,10238
ID:641290,8529
ID:192509,9497
ID:272000,6428
ID:318223,5872
ID:221349,8882
ID:930585,11153
ID:516239,2503
ID:312290,15078
ID:309099,5268
ID:585581,7462
ID:213109,8742
ID:608399,14849
ID:342153,9682
ID:330253,537
ID:373938,21159
ID:702457,18901
ID:385510,11379
ID:694328,14408
ID:525494,3512
ID:833100,13144
ID:203749,9617
ID:935434,584
ID:336883,9871
ID:471576,8502
ID:786388,8492
ID:215491,5344
ID:700266,3418
ID:589439,13426
ID:651026,11228
ID:556974,1019
ID:133963,9562
ID:996799,12514
ID:767323,8233
ID:997753,7585
ID:945059,11777
ID:343774,17500
ID:256515,15683
ID:886522,4758
ID:190118,7556
ID:324245,11089
ID:802855,18357
ID:551706,283
ID:630833,21023
ID:417148,13400
ID:273269,10205
ID:516459,17871
ID:979399,7244
ID:361635,8879
ID:506307,11919
ID:519933,16965
ID:740125,9917
ID:679943,10752
ID:827119,17223
ID:442393,12771
ID:542185,589
ID:576151,11245
ID:974523,13850
ID:676107,17798
ID:258097,18472
ID:985556,3022
ID:293321,6730
ID:163380,14603
